username,tool,start_time,end_time,duration
hoffmann_869278,concepts,3/24/14 16:25,3/24/14 16:25,16.249914
hoffmann_869278,periodic table,3/24/14 16:25,3/24/14 16:25,3.843623
hoffmann_869278,solar system,3/24/14 16:25,3/24/14 16:26,50.216651
hoffmann_869278,notebook,3/24/14 16:25,3/24/14 16:26,41.346173
hoffmann_869278,probe design,3/24/14 16:27,3/24/14 16:33,405.356215
hoffmann_869278,probe design,3/24/14 16:32,3/24/14 16:33,61.432345
hoffmann_869278,probe design,3/24/14 16:34,3/24/14 16:36,127.908195
hoffmann_869278,probe design,3/24/14 16:36,3/24/14 16:37,51.821358
hoffmann_869278,probe design,3/24/14 16:37,3/24/14 16:38,79.632892
hoffmann_869278,probe design,3/24/14 16:38,3/24/14 16:41,150.678838
hoffmann_869278,probe launch,3/24/14 16:41,3/24/14 16:42,15.724139
hoffmann_869278,mission control,3/24/14 16:43,3/24/14 16:44,43.40204
hoffmann_869278,probe design,3/24/14 16:44,3/24/14 16:44,4.210315
hoffmann_869278,mission control,3/25/14 16:08,3/25/14 16:11,169.756004
hoffmann_869278,notebook,3/25/14 16:09,3/25/14 16:11,134.135944
hoffmann_869278,solar system,3/25/14 16:11,3/25/14 16:11,15.37109
hoffmann_869278,mission control,3/25/14 16:11,3/25/14 16:11,2.36529
hoffmann_869278,probe design,3/25/14 16:12,3/25/14 16:12,47.394353
hoffmann_869278,probe design,3/25/14 16:12,3/25/14 16:44,1869.381094
hoffmann_869278,alien database,3/25/14 16:17,3/25/14 16:24,389.547037
hoffmann_869278,notebook,3/25/14 16:17,3/25/14 16:27,587.134774
hoffmann_869278,solar system,3/25/14 16:23,3/25/14 16:23,4.244214
hoffmann_869278,alien database,3/25/14 16:24,3/25/14 16:29,315.920277
hoffmann_869278,notebook,3/25/14 16:26,3/25/14 16:27,72.180466
hoffmann_869278,alien database,3/25/14 16:26,3/25/14 16:29,201.373328
hoffmann_869278,notebook,3/25/14 16:28,3/25/14 16:28,30.881692
hoffmann_869278,solar system,3/25/14 16:29,3/25/14 16:32,134.604221
hoffmann_869278,alien database,3/25/14 16:32,3/25/14 16:33,102.935818
hoffmann_869278,probe design,3/25/14 16:39,3/25/14 16:44,264.362244
hoffmann_869278,probe launch,3/25/14 16:43,3/25/14 16:43,6.328219
hoffmann_869278,mission control,3/25/14 16:43,3/25/14 16:44,10.137187
hoffmann_869278,alien database,3/26/14 16:10,3/26/14 16:10,4.195199
hoffmann_869278,solar system,3/26/14 16:10,3/26/14 16:26,940.902455
hoffmann_869278,notebook,3/26/14 16:22,3/26/14 16:22,7.14485
hoffmann_869278,notebook,3/26/14 16:22,3/26/14 16:23,21.07254
hoffmann_869278,mission control,3/26/14 16:26,3/26/14 16:35,528.581319
hoffmann_869278,periodic table,3/26/14 16:27,3/26/14 16:29,103.375958
hoffmann_869278,mission control,3/26/14 16:35,3/26/14 16:35,1.640313
hoffmann_869278,probe design,3/26/14 16:35,3/26/14 16:38,152.753
hoffmann_869278,probe launch,3/26/14 16:38,3/26/14 16:38,10.37261
hoffmann_869278,mission control,3/26/14 16:38,3/26/14 16:43,295.427153
hoffmann_869278,periodic table,3/26/14 16:39,3/26/14 16:40,69.266201
hoffmann_869278,mission control,3/26/14 16:43,3/26/14 16:43,0.156161
hoffmann_869278,solar system,3/28/14 16:08,3/28/14 16:08,32.20377
hoffmann_869278,mission control,3/28/14 16:08,3/28/14 16:12,244.9077
hoffmann_869278,solar system,3/28/14 16:12,3/28/14 16:18,359.159221
hoffmann_869278,solar system,3/28/14 16:18,3/28/14 16:23,298.030756
hoffmann_869278,probe design,3/28/14 16:24,3/28/14 16:25,59.828461
hoffmann_869278,probe launch,3/28/14 16:25,3/28/14 16:26,67.653831
hoffmann_869278,mission control,3/28/14 16:26,3/28/14 16:30,194.031826
hoffmann_869278,mission control,3/28/14 16:30,3/28/14 16:30,2.216814
hoffmann_869278,solar system,3/28/14 16:30,3/28/14 16:38,472.225045
hoffmann_869278,probe design,3/28/14 16:38,3/28/14 16:38,21.799004
hoffmann_869278,probe design,3/28/14 16:38,3/28/14 16:39,35.136865
hoffmann_869278,probe design,3/28/14 16:39,3/28/14 16:40,53.282434
hoffmann_869278,probe launch,3/28/14 16:41,3/28/14 16:41,12.600285
hoffmann_869278,probe launch,3/28/14 16:41,3/28/14 16:41,0.117369
hoffmann_869278,probe launch,3/28/14 16:41,3/28/14 16:41,0.16311
hoffmann_869278,mission control,3/28/14 16:42,3/28/14 16:42,4.796404
hoffmann_869278,mission control,3/31/14 16:19,3/31/14 16:19,0.304983
hoffmann_869278,mission control,3/31/14 16:19,3/31/14 16:19,0.54759
hoffmann_869278,mission control,3/31/14 16:19,3/31/14 16:19,0.460836
hoffmann_869278,mission control,3/31/14 16:19,3/31/14 16:19,1.959439
hoffmann_869278,alien database,3/31/14 16:20,3/31/14 16:20,3.14075
hoffmann_869278,probe design,3/31/14 16:21,3/31/14 16:42,1256.864642
hoffmann_869278,mission control,3/31/14 16:23,3/31/14 16:25,155.742775
hoffmann_869278,solar system,3/31/14 16:26,3/31/14 16:30,271.718851
hoffmann_869278,mission control,3/31/14 16:30,3/31/14 16:42,704.406354
hoffmann_869278,periodic table,3/31/14 16:39,3/31/14 16:42,170.683271
hoffmann_869278,alien database,4/1/14 16:04,4/1/14 16:09,276.295628
hoffmann_869278,probe design,4/1/14 16:24,4/1/14 16:25,81.049903
hoffmann_869278,alien database,4/1/14 16:26,4/1/14 16:32,388.897038
hoffmann_869278,notebook,4/3/14 16:02,4/3/14 16:05,234.030682
hoffmann_869278,alien database,4/3/14 16:06,4/3/14 16:09,183.761234
hoffmann_869278,mission control,4/3/14 16:09,4/3/14 16:16,407.992806
hoffmann_869278,alien database,4/3/14 16:16,4/3/14 16:23,385.500976
hoffmann_869278,spectra,4/3/14 16:19,4/3/14 16:20,24.500952
hoffmann_869278,periodic table,4/3/14 16:20,4/3/14 16:21,51.177562
hoffmann_869278,mission control,4/3/14 16:23,4/3/14 16:31,470.190993
hoffmann_869278,alien database,4/3/14 16:31,4/3/14 16:43,670.130713
hoffmann_869278,spectra,4/3/14 16:33,4/3/14 16:33,18.450266
hoffmann_869278,spectra,4/3/14 16:33,4/3/14 16:36,201.207499
hoffmann_869278,mission control,4/3/14 16:43,4/3/14 16:43,6.454906
lesh_864946,notebook,3/17/14 16:43,3/17/14 16:44,5.69046
lesh_864946,probe launch,3/17/14 16:44,3/17/14 16:44,3.782475
lesh_864946,alien database,3/18/14 16:04,3/18/14 16:04,14.171934
lesh_864946,mission control,3/18/14 16:06,3/18/14 16:06,6.830442
lesh_864946,mission control,3/18/14 16:06,3/18/14 16:06,5.419739
lesh_864946,probe design,3/18/14 16:06,3/18/14 16:06,7.360421
lesh_864946,probe launch,3/18/14 16:07,3/18/14 16:07,2.465278
lesh_864946,alien database,3/18/14 16:07,3/18/14 16:07,9.55868
lesh_864946,missions,3/18/14 16:07,3/18/14 16:10,181.199161
lesh_864946,mission control,3/18/14 16:34,3/18/14 16:34,2.7555
lesh_864946,alien database,3/18/14 16:34,3/18/14 16:34,9.70529
lesh_864946,concepts,3/18/14 16:34,3/18/14 16:35,13.869619
lesh_864946,probe design,3/18/14 16:36,3/18/14 16:36,25.327674
lesh_864946,spectra,3/18/14 16:38,3/18/14 16:38,10.513172
lesh_864946,probe design,3/18/14 16:38,3/18/14 16:38,1.608479
lesh_864946,mission control,3/18/14 16:41,3/18/14 16:41,4.231807
lesh_864946,notebook,3/20/14 16:23,3/20/14 16:23,3.135676
lesh_864946,missions,3/20/14 16:23,3/20/14 16:24,22.407014
lesh_864946,concepts,3/20/14 16:24,3/20/14 16:24,11.472511
lesh_864946,periodic table,3/20/14 16:24,3/20/14 16:24,11.305521
lesh_864946,notebook,3/20/14 16:24,3/20/14 16:24,3.788347
lesh_864946,solar system,3/20/14 16:24,3/20/14 16:25,9.545963
lesh_864946,spectra,3/20/14 16:25,3/20/14 16:25,14.285306
lesh_864946,probe design,3/20/14 16:25,3/20/14 16:25,4.018085
lesh_864946,alien database,3/20/14 16:25,3/20/14 16:43,1078.053427
lesh_864946,notebook,3/20/14 16:32,3/20/14 16:32,31.029407
lesh_864946,notebook,3/20/14 16:33,3/20/14 16:42,538.238934
lesh_864946,notebook,3/20/14 16:42,3/20/14 16:42,8.420356
lesh_864946,alien database,3/21/14 16:14,3/21/14 16:32,1068.3423
lesh_864946,notebook,3/21/14 16:14,3/21/14 16:15,52.133284
lesh_864946,spectra,3/21/14 16:29,3/21/14 16:30,25.908097
lesh_864946,probe design,3/21/14 16:32,3/21/14 16:33,27.838338
lesh_864946,alien database,3/21/14 16:33,3/21/14 16:38,282.652363
lesh_864946,solar system,3/21/14 16:36,3/21/14 16:37,80.549056
lesh_864946,solar system,3/21/14 16:37,3/21/14 16:38,4.470451
lesh_864946,alien database,3/24/14 16:16,3/24/14 16:17,64.548834
lesh_864946,notebook,3/24/14 16:16,3/24/14 16:16,43.632683
lesh_864946,probe design,3/24/14 16:17,3/24/14 16:17,0.888975
lesh_864946,probe design,3/24/14 16:17,3/24/14 16:17,1.269079
lesh_864946,probe design,3/24/14 16:17,3/24/14 16:18,79.020841
lesh_864946,notebook,3/24/14 16:18,3/24/14 16:18,3.142108
lesh_864946,mission control,3/24/14 16:23,3/24/14 16:23,1.903926
lesh_864946,alien database,3/24/14 16:24,3/24/14 16:43,1173.784633
lesh_864946,notebook,3/24/14 16:24,3/24/14 16:25,68.6839
lesh_864946,notebook,3/24/14 16:25,3/24/14 16:26,31.980133
lesh_864946,notebook,3/24/14 16:29,3/24/14 16:31,156.339761
lesh_864946,notebook,3/24/14 16:32,3/24/14 16:34,108.399264
lesh_864946,notebook,3/24/14 16:41,3/24/14 16:41,2.79458
lesh_864946,notebook,3/24/14 16:43,3/24/14 16:43,19.698591
lesh_864946,alien database,3/25/14 16:08,3/25/14 16:22,870.622378
lesh_864946,notebook,3/25/14 16:08,3/25/14 16:08,6.983207
lesh_864946,notebook,3/25/14 16:08,3/25/14 16:09,68.455154
lesh_864946,notebook,3/25/14 16:09,3/25/14 16:12,180.377537
lesh_864946,notebook,3/25/14 16:13,3/25/14 16:14,31.009122
lesh_864946,notebook,3/25/14 16:14,3/25/14 16:14,16.703695
lesh_864946,spectra,3/25/14 16:14,3/25/14 16:17,142.902319
lesh_864946,notebook,3/25/14 16:17,3/25/14 16:18,48.395158
lesh_864946,probe design,3/25/14 16:24,3/25/14 16:31,385.99565
lesh_864946,probe launch,3/25/14 16:31,3/25/14 16:32,56.341865
lesh_864946,probe design,3/25/14 16:33,3/25/14 16:33,4.448215
lesh_864946,probe design,3/25/14 16:34,3/25/14 16:39,292.683046
lesh_864946,probe design,3/25/14 16:39,3/25/14 16:39,47.21736
lesh_864946,probe launch,3/25/14 16:40,3/25/14 16:42,153.368419
lesh_864946,mission control,3/25/14 16:43,3/25/14 16:43,3.398838
lesh_864946,mission control,3/26/14 16:08,3/26/14 16:09,51.258896
lesh_864946,solar system,3/26/14 16:09,3/26/14 16:18,532.882088
lesh_864946,mission control,3/26/14 16:18,3/26/14 16:40,1315.426227
lesh_864946,solar system,3/26/14 16:20,3/26/14 16:40,1180.486353
lesh_864946,probe launch,3/28/14 16:11,3/28/14 16:11,2.719166
lesh_864946,probe launch,3/28/14 16:11,3/28/14 16:11,14.307661
lesh_864946,alien database,3/28/14 16:12,3/28/14 16:12,5.109716
lesh_864946,mission control,3/28/14 16:12,3/28/14 16:19,434.016837
lesh_864946,solar system,3/28/14 16:16,3/28/14 16:35,1178.503274
lesh_864946,mission control,3/28/14 16:20,3/28/14 16:20,4.369063
lesh_864946,probe launch,3/28/14 16:38,3/28/14 16:38,3.330563
lesh_864946,probe design,3/28/14 16:38,3/28/14 16:38,2.303346
lesh_864946,probe launch,3/28/14 16:38,3/28/14 16:38,0.89214
lesh_864946,probe design,3/28/14 16:39,3/28/14 16:41,150.757533
lesh_864946,probe launch,3/28/14 16:42,3/28/14 16:43,10.667575
lesh_864946,alien database,3/31/14 16:20,3/31/14 16:20,5.064455
lesh_864946,mission control,3/31/14 16:24,3/31/14 16:26,121.628848
lesh_864946,mission control,3/31/14 16:26,3/31/14 16:26,1.391038
lesh_864946,mission control,3/31/14 16:26,3/31/14 16:26,0.467686
lesh_864946,probe design,3/31/14 16:26,3/31/14 16:26,1.756567
lesh_864946,probe design,3/31/14 16:26,3/31/14 16:26,0.559012
lesh_864946,alien database,3/31/14 16:26,3/31/14 16:26,6.78583
lesh_864946,solar system,3/31/14 16:27,3/31/14 16:40,783.418192
lesh_864946,alien database,4/1/14 16:08,4/1/14 16:43,2128.42009
lesh_864946,notebook,4/1/14 16:09,4/1/14 16:09,19.910638
lesh_864946,solar system,4/1/14 16:09,4/1/14 16:43,2015.543206
lesh_864946,alien database,4/3/14 16:00,4/3/14 16:05,295.417338
lesh_864946,alien database,4/3/14 16:05,4/3/14 16:39,2038.291811
lesh_864946,spectra,4/3/14 16:18,4/3/14 16:18,22.452064
lesh_864946,mission control,4/4/14 15:55,4/4/14 15:55,0.373358
lesh_864946,mission control,4/4/14 15:55,4/4/14 15:55,0.510942
lesh_864946,alien database,4/4/14 15:59,4/4/14 16:41,2538.698054
lesh_864946,spectra,4/4/14 16:00,4/4/14 16:05,341.05974
lesh_864946,spectra,4/4/14 16:06,4/4/14 16:13,398.376503
lesh_864946,spectra,4/4/14 16:22,4/4/14 16:34,675.528591
lesh_864946,notebook,4/4/14 16:25,4/4/14 16:28,227.259745
lesh_864946,solar system,4/4/14 16:25,4/4/14 16:28,222.337339
lesh_864946,spectra,4/4/14 16:38,4/4/14 16:41,184.329963
lesh_864946,solar system,4/4/14 16:39,4/4/14 16:41,82.119909
lesh_864946,solar system,4/7/14 16:31,4/7/14 16:39,442.64474
lesh_864946,alien database,4/7/14 16:39,4/7/14 16:39,37.748655
lesh_864946,solar system,4/8/14 16:40,4/8/14 16:42,116.363341
lesh_864946,alien database,4/8/14 16:42,4/8/14 16:42,7.629238
byrne_868326,probe design,3/17/14 16:43,3/17/14 16:43,0.063339
byrne_868326,alien database,3/17/14 16:43,3/17/14 16:43,7.622646
byrne_868326,mission control,3/17/14 16:43,3/17/14 16:43,1.638377
byrne_868326,missions,3/18/14 16:06,3/18/14 16:09,146.299994
byrne_868326,concepts,3/18/14 16:09,3/18/14 16:11,150.898117
byrne_868326,concepts,3/18/14 16:33,3/18/14 16:34,51.37275
byrne_868326,missions,3/18/14 16:34,3/18/14 16:34,3.105562
byrne_868326,concepts,3/18/14 16:34,3/18/14 16:37,180.969218
byrne_868326,alien database,3/18/14 16:38,3/18/14 16:38,4.144339
byrne_868326,probe launch,3/18/14 16:38,3/18/14 16:38,0.259218
byrne_868326,mission control,3/18/14 16:39,3/18/14 16:39,2.37465
byrne_868326,concepts,3/20/14 16:23,3/20/14 16:23,3.794443
byrne_868326,alien database,3/20/14 16:23,3/20/14 16:24,13.345264
byrne_868326,alien database,3/20/14 16:24,3/20/14 16:25,26.504216
byrne_868326,solar system,3/20/14 16:24,3/20/14 16:24,4.584055
byrne_868326,missions,3/20/14 16:25,3/20/14 16:25,3.463588
byrne_868326,periodic table,3/20/14 16:25,3/20/14 16:25,2.685099
byrne_868326,alien database,3/20/14 16:25,3/20/14 16:25,2.664422
byrne_868326,probe launch,3/20/14 16:26,3/20/14 16:26,3.954447
byrne_868326,mission control,3/20/14 16:26,3/20/14 16:26,5.005825
byrne_868326,probe design,3/20/14 16:26,3/20/14 16:26,4.520952
byrne_868326,alien database,3/20/14 16:26,3/20/14 16:35,522.105796
byrne_868326,solar system,3/20/14 16:28,3/20/14 16:30,117.698697
byrne_868326,notebook,3/20/14 16:30,3/20/14 16:32,80.873064
byrne_868326,spectra,3/20/14 16:33,3/20/14 16:33,33.647096
byrne_868326,notebook,3/20/14 16:33,3/20/14 16:35,87.506611
byrne_868326,notebook,3/20/14 16:35,3/20/14 16:35,22.135667
byrne_868326,alien database,3/20/14 16:37,3/20/14 16:44,433.318626
byrne_868326,notebook,3/20/14 16:37,3/20/14 16:41,237.245196
byrne_868326,notebook,3/20/14 16:41,3/20/14 16:44,175.048996
byrne_868326,spectra,3/20/14 16:43,3/20/14 16:43,29.292098
byrne_868326,periodic table,3/20/14 16:43,3/20/14 16:43,7.763542
byrne_868326,alien database,3/21/14 16:13,3/21/14 16:40,1577.557315
byrne_868326,spectra,3/21/14 16:18,3/21/14 16:19,38.303727
byrne_868326,periodic table,3/21/14 16:18,3/21/14 16:19,14.193416
byrne_868326,notebook,3/21/14 16:20,3/21/14 16:26,374.063586
byrne_868326,notebook,3/21/14 16:27,3/21/14 16:29,116.831049
byrne_868326,notebook,3/21/14 16:29,3/21/14 16:29,14.054326
byrne_868326,notebook,3/21/14 16:29,3/21/14 16:40,638.773391
byrne_868326,spectra,3/21/14 16:30,3/21/14 16:31,104.864844
byrne_868326,periodic table,3/21/14 16:31,3/21/14 16:31,43.193845
byrne_868326,spectra,3/21/14 16:37,3/21/14 16:40,157.067758
byrne_868326,periodic table,3/21/14 16:38,3/21/14 16:38,16.970989
byrne_868326,alien database,3/24/14 16:15,3/24/14 16:25,577.825453
byrne_868326,notebook,3/24/14 16:15,3/24/14 16:16,37.064274
byrne_868326,missions,3/24/14 16:16,3/24/14 16:16,4.329858
byrne_868326,solar system,3/24/14 16:16,3/24/14 16:16,12.124028
byrne_868326,solar system,3/24/14 16:16,3/24/14 16:25,490.788774
byrne_868326,notebook,3/24/14 16:17,3/24/14 16:25,454.017208
byrne_868326,probe design,3/24/14 16:25,3/24/14 16:33,452.665978
byrne_868326,missions,3/24/14 16:25,3/24/14 16:25,2.708796
byrne_868326,solar system,3/24/14 16:25,3/24/14 16:26,13.765644
byrne_868326,notebook,3/24/14 16:26,3/24/14 16:32,387.147404
byrne_868326,solar system,3/24/14 16:29,3/24/14 16:29,18.812836
byrne_868326,probe launch,3/24/14 16:33,3/24/14 16:33,26.482998
byrne_868326,mission control,3/24/14 16:34,3/24/14 16:35,66.100814
byrne_868326,mission control,3/24/14 16:35,3/24/14 16:35,20.903061
byrne_868326,probe design,3/24/14 16:36,3/24/14 16:37,92.337215
byrne_868326,solar system,3/24/14 16:36,3/24/14 16:37,82.932983
byrne_868326,notebook,3/24/14 16:36,3/24/14 16:37,52.167593
byrne_868326,alien database,3/24/14 16:38,3/24/14 16:42,237.017208
byrne_868326,notebook,3/24/14 16:38,3/24/14 16:38,8.27946
byrne_868326,solar system,3/24/14 16:38,3/24/14 16:41,194.126196
byrne_868326,probe design,3/24/14 16:42,3/24/14 16:43,65.738611
byrne_868326,solar system,3/24/14 16:42,3/24/14 16:42,5.661599
byrne_868326,notebook,3/24/14 16:43,3/24/14 16:43,2.821852
byrne_868326,mission control,3/25/14 16:11,3/25/14 16:11,38.232296
byrne_868326,probe launch,3/25/14 16:12,3/25/14 16:12,8.637441
byrne_868326,mission control,3/25/14 16:13,3/25/14 16:14,46.567895
byrne_868326,probe design,3/25/14 16:14,3/25/14 16:16,120.31253
byrne_868326,notebook,3/25/14 16:15,3/25/14 16:15,8.283036
byrne_868326,probe design,3/25/14 16:16,3/25/14 16:17,49.070176
byrne_868326,notebook,3/25/14 16:16,3/25/14 16:17,34.16581
byrne_868326,alien database,3/25/14 16:17,3/25/14 16:18,37.159441
byrne_868326,probe design,3/25/14 16:18,3/25/14 16:19,19.49217
byrne_868326,probe design,3/25/14 16:19,3/25/14 16:20,52.984466
byrne_868326,probe launch,3/25/14 16:20,3/25/14 16:20,17.208518
byrne_868326,probe design,3/25/14 16:20,3/25/14 16:20,5.202246
byrne_868326,probe launch,3/25/14 16:21,3/25/14 16:21,13.955993
byrne_868326,mission control,3/25/14 16:21,3/25/14 16:22,51.709873
byrne_868326,alien database,3/25/14 16:22,3/25/14 16:23,38.347816
byrne_868326,mission control,3/25/14 16:23,3/25/14 16:23,3.799237
byrne_868326,mission control,3/25/14 16:23,3/25/14 16:26,141.536815
byrne_868326,notebook,3/25/14 16:24,3/25/14 16:26,85.151208
byrne_868326,probe launch,3/25/14 16:26,3/25/14 16:26,15.156089
byrne_868326,probe design,3/25/14 16:27,3/25/14 16:32,335.927505
byrne_868326,solar system,3/25/14 16:27,3/25/14 16:29,156.303102
byrne_868326,notebook,3/25/14 16:28,3/25/14 16:32,191.711086
byrne_868326,probe design,3/25/14 16:32,3/25/14 16:36,199.268584
byrne_868326,probe launch,3/25/14 16:38,3/25/14 16:39,59.895502
byrne_868326,probe design,3/25/14 16:39,3/25/14 16:40,19.880483
byrne_868326,probe launch,3/25/14 16:40,3/25/14 16:41,76.098514
byrne_868326,probe design,3/25/14 16:42,3/25/14 16:42,10.342303
byrne_868326,alien database,3/26/14 16:10,3/26/14 16:10,8.018866
byrne_868326,solar system,3/26/14 16:11,3/26/14 16:40,1734.334768
byrne_868326,solar system,3/28/14 16:07,3/28/14 16:29,1300.327841
byrne_868326,notebook,3/28/14 16:29,3/28/14 16:33,255.380543
byrne_868326,probe design,3/28/14 16:34,3/28/14 16:42,517.977339
byrne_868326,notebook,3/28/14 16:35,3/28/14 16:36,108.483121
byrne_868326,solar system,3/28/14 16:37,3/28/14 16:37,4.322054
byrne_868326,notebook,3/28/14 16:38,3/28/14 16:38,11.870171
byrne_868326,notebook,3/28/14 16:39,3/28/14 16:39,8.391045
byrne_868326,notebook,3/28/14 16:39,3/28/14 16:40,13.1913
byrne_868326,missions,3/28/14 16:42,3/28/14 16:42,3.54505
byrne_868326,solar system,3/31/14 16:19,3/31/14 16:19,2.115247
byrne_868326,alien database,3/31/14 16:20,3/31/14 16:20,3.493633
byrne_868326,mission control,3/31/14 16:24,3/31/14 16:24,0.329273
byrne_868326,mission control,3/31/14 16:24,3/31/14 16:28,213.188331
byrne_868326,notebook,3/31/14 16:28,3/31/14 16:36,483.944706
byrne_868326,probe design,3/31/14 16:36,3/31/14 16:36,0.447273
byrne_868326,probe design,3/31/14 16:36,3/31/14 16:41,303.40338
byrne_868326,solar system,3/31/14 16:39,3/31/14 16:39,22.197281
byrne_868326,probe launch,3/31/14 16:42,3/31/14 16:42,0.210748
byrne_868326,probe launch,3/31/14 16:42,3/31/14 16:42,25.822812
byrne_868326,mission control,3/31/14 16:42,3/31/14 16:42,4.848071
byrne_868326,alien database,4/1/14 16:05,4/1/14 16:36,1877.231446
byrne_868326,spectra,4/1/14 16:14,4/1/14 16:14,16.56675
byrne_868326,spectra,4/1/14 16:17,4/1/14 16:17,37.436349
byrne_868326,periodic table,4/1/14 16:17,4/1/14 16:17,13.296221
byrne_868326,spectra,4/1/14 16:18,4/1/14 16:20,110.291584
byrne_868326,periodic table,4/1/14 16:19,4/1/14 16:19,17.071685
byrne_868326,periodic table,4/1/14 16:20,4/1/14 16:20,28.139555
byrne_868326,spectra,4/1/14 16:29,4/1/14 16:30,30.356966
byrne_868326,periodic table,4/1/14 16:30,4/1/14 16:30,18.835561
byrne_868326,spectra,4/1/14 16:33,4/1/14 16:33,45.618156
byrne_868326,periodic table,4/1/14 16:33,4/1/14 16:34,26.057184
byrne_868326,spectra,4/1/14 16:36,4/1/14 16:36,22.190068
byrne_868326,alien database,4/3/14 16:02,4/3/14 16:10,522.7253
byrne_868326,solar system,4/3/14 16:07,4/3/14 16:10,172.272073
byrne_868326,alien database,4/3/14 16:14,4/3/14 16:34,1253.489607
byrne_868326,spectra,4/3/14 16:14,4/3/14 16:15,17.08826
byrne_868326,solar system,4/3/14 16:15,4/3/14 16:16,55.39993
byrne_868326,solar system,4/3/14 16:27,4/3/14 16:31,249.297587
byrne_868326,probe design,4/3/14 16:39,4/3/14 16:42,148.851895
byrne_868326,probe launch,4/3/14 16:42,4/3/14 16:42,0.396516
byrne_868326,probe launch,4/3/14 16:42,4/3/14 16:42,18.003172
byrne_868326,mission control,4/3/14 16:43,4/3/14 16:43,0.758222
byrne_868326,mission control,4/3/14 16:43,4/3/14 16:43,13.751258
byrne_868326,mission control,4/4/14 15:58,4/4/14 15:58,0.220388
byrne_868326,mission control,4/4/14 15:58,4/4/14 15:59,42.658583
byrne_868326,probe design,4/4/14 16:00,4/4/14 16:00,24.190814
byrne_868326,probe design,4/4/14 16:00,4/4/14 16:06,373.880116
byrne_868326,probe launch,4/4/14 16:06,4/4/14 16:07,12.600099
byrne_868326,mission control,4/4/14 16:07,4/4/14 16:15,481.480977
byrne_868326,periodic table,4/4/14 16:07,4/4/14 16:08,37.649985
byrne_868326,alien database,4/4/14 16:15,4/4/14 16:26,680.306157
byrne_868326,solar system,4/4/14 16:25,4/4/14 16:26,55.75357
byrne_868326,probe design,4/4/14 16:27,4/4/14 16:30,174.90673
byrne_868326,probe launch,4/4/14 16:30,4/4/14 16:30,0.956665
byrne_868326,probe launch,4/4/14 16:30,4/4/14 16:30,11.530639
byrne_868326,probe launch,4/4/14 16:30,4/4/14 16:30,1.591033
byrne_868326,mission control,4/4/14 16:30,4/4/14 16:36,330.290285
byrne_868326,alien database,4/4/14 16:36,4/4/14 16:40,242.648705
swanson_898330,alien database,3/17/14 16:43,3/17/14 16:43,3.301434
swanson_898330,mission control,3/18/14 16:04,3/18/14 16:04,1.850904
swanson_898330,mission control,3/18/14 16:04,3/18/14 16:04,1.072468
swanson_898330,missions,3/18/14 16:05,3/18/14 16:06,53.202127
swanson_898330,concepts,3/18/14 16:06,3/18/14 16:12,334.269696
swanson_898330,probe design,3/18/14 16:39,3/18/14 16:41,144.51762
swanson_898330,alien database,3/20/14 16:25,3/20/14 16:43,1052.428292
swanson_898330,alien database,3/21/14 16:13,3/21/14 16:38,1502.53613
swanson_898330,alien database,3/24/14 16:14,3/24/14 16:15,72.666264
swanson_898330,solar system,3/24/14 16:16,3/24/14 16:40,1434.955229
swanson_898330,probe design,3/24/14 16:40,3/24/14 16:41,73.553235
swanson_898330,probe design,3/24/14 16:41,3/24/14 16:44,134.302076
swanson_898330,probe design,3/25/14 16:07,3/25/14 16:15,496.570904
swanson_898330,probe launch,3/25/14 16:15,3/25/14 16:16,25.608747
swanson_898330,mission control,3/25/14 16:16,3/25/14 16:16,16.119426
swanson_898330,probe design,3/25/14 16:16,3/25/14 16:18,93.355851
swanson_898330,mission control,3/25/14 16:18,3/25/14 16:27,518.926269
swanson_898330,probe design,3/25/14 16:27,3/25/14 16:43,973.313514
swanson_898330,probe launch,3/25/14 16:44,3/25/14 16:44,9.208599
swanson_898330,mission control,3/26/14 16:08,3/26/14 16:09,64.476094
swanson_898330,mission control,3/26/14 16:09,3/26/14 16:09,3.714108
swanson_898330,alien database,3/26/14 16:10,3/26/14 16:10,9.418172
swanson_898330,solar system,3/26/14 16:10,3/26/14 16:44,2022.045443
swanson_898330,alien database,3/31/14 16:18,3/31/14 16:19,30.344236
swanson_898330,alien database,3/31/14 16:21,3/31/14 16:21,5.284266
swanson_898330,probe design,3/31/14 16:22,3/31/14 16:22,26.70081
swanson_898330,notebook,3/31/14 16:24,3/31/14 16:24,2.783502
swanson_898330,solar system,3/31/14 16:24,3/31/14 16:42,1044.993667
swanson_898330,missions,3/31/14 16:24,3/31/14 16:24,4.107249
swanson_898330,concepts,3/31/14 16:24,3/31/14 16:24,2.481821
swanson_898330,periodic table,3/31/14 16:24,3/31/14 16:25,4.139553
swanson_898330,probe design,3/31/14 16:42,3/31/14 16:43,79.819757
swanson_898330,probe design,4/1/14 16:05,4/1/14 16:09,253.729731
swanson_898330,probe launch,4/1/14 16:10,4/1/14 16:10,10.226643
swanson_898330,probe launch,4/1/14 16:10,4/1/14 16:10,0.78549
swanson_898330,alien database,4/1/14 16:10,4/1/14 16:42,1931.056078
swanson_898330,mission control,4/3/14 16:01,4/3/14 16:01,0.287932
swanson_898330,mission control,4/3/14 16:01,4/3/14 16:09,428.049005
