timestamp	student_id	class_period_id	tool-represent software functions	action-represent student entering/leaving/sub-functions	notes
3/30/2011 15:51	99	5	notebook	open	
3/30/2011 15:51	99	5	notebook	new note	
3/30/2011 15:52	97	5	probe design	open	
3/30/2011 15:52	97	5	probe design	close	
3/30/2011 15:52	269	5	alien database	close	
3/30/2011 15:53	96	5	probe design	open	
3/30/2011 15:53	96	5	probe design	open probe	
3/30/2011 15:53	96	5	probe design	close	
3/30/2011 15:53	101	3	notebook	open	
3/30/2011 15:53	109	3	spectrograph	open	
3/30/2011 15:53	101	3	notebook	close	
3/30/2011 15:54	91	5	notebook	open	
3/30/2011 15:54	269	5	probe design	open	
3/30/2011 15:54	90	5	mission control	open	
3/30/2011 15:54	269	5	probe design	new probe	
3/30/2011 15:54	90	5	mission control	close	
3/30/2011 15:54	269	5	probe design	close	
3/30/2011 15:54	99	5	periodic table	open	
3/30/2011 15:54	99	5	notebook	close	
3/30/2011 15:54	90	5	probe design	open	
3/30/2011 15:54	90	5	probe design	close	
3/30/2011 15:54	99	5	periodic table	close	
3/30/2011 15:54	269	5	alien database	open	
3/30/2011 15:54	90	5	probe design	open	
3/30/2011 15:54	90	5	probe design	close	
3/30/2011 15:54	99	5	notebook	open	
3/30/2011 15:54	90	5	notebook	open	
3/30/2011 15:54	90	5	notebook	close	
3/30/2011 15:54	99	5	notebook	close	
3/30/2011 15:54	90	5	missions	load mission	1
3/30/2011 15:54	90	5	missions	open	
3/30/2011 15:54	90	5	missions	close	
3/30/2011 15:54	90	5	message	open	
3/30/2011 15:55	99	5	notebook	open	
3/30/2011 15:55	99	5	notebook	new note	
3/30/2011 15:55	94	5	probe design	open	
3/30/2011 15:55	94	5	probe design	close	
3/30/2011 15:55	97	5	probe design	open	
3/30/2011 15:55	97	5	probe design	close	
3/30/2011 15:56	99	5	notebook	close	
3/30/2011 15:56	96	5	alien database	open	
3/30/2011 15:56	110	3	alien database	close	
3/30/2011 15:56	96	5	alien database	close	
3/30/2011 15:56	108	3	notebook	open	
3/30/2011 15:56	111	3	spectrograph	open	
3/30/2011 15:56	110	3	probe launch	open	
3/30/2011 15:56	110	3	probe launch	close	
3/30/2011 15:57	91	5	notebook	close	
3/30/2011 15:57	90	5	message	close	
3/30/2011 15:57	97	5	alien database	open	
3/30/2011 15:57	97	5	alien database	close	
3/30/2011 15:57	108	3	notebook	close	
3/30/2011 15:57	90	5	alien database	open	
3/30/2011 15:57	96	5	probe launch	open	
3/30/2011 15:57	96	5	probe launch	close	
3/30/2011 15:57	104	3	alien database	close	
3/30/2011 15:57	97	5	alien database	open	
3/30/2011 15:57	110	3	alien database	open	
3/30/2011 15:57	110	3	alien database	close	
3/30/2011 15:57	110	3	alien database	open	
3/30/2011 15:57	110	3	alien database	close	
3/30/2011 15:58	97	5	alien database	close	
3/30/2011 15:58	111	3	spectrograph	close	
3/30/2011 15:58	104	3	probe design	open	
3/30/2011 15:58	104	3	probe design	open probe	
3/30/2011 15:58	104	3	probe design	close	
3/30/2011 15:58	269	5	alien database	close	
3/30/2011 15:58	111	3	spectrograph	open	
3/30/2011 15:58	104	3	probe design	open	
3/30/2011 15:58	269	5	alien database	open	
3/30/2011 15:58	104	3	probe design	close	
3/30/2011 15:58	108	3	notebook	open	
3/30/2011 15:58	104	3	solar system	open	
3/30/2011 15:58	104	3	solar system	select system	
3/30/2011 15:58	104	3	solar system	select world	
3/30/2011 15:58	110	3	alien database	open	
3/30/2011 15:59	91	5	alien database	close	
3/30/2011 15:59	104	3	solar system	select system	
3/30/2011 15:59	104	3	solar system	select world	
3/30/2011 15:59	111	3	periodic table	open	
3/30/2011 15:59	104	3	solar system	select system	
3/30/2011 15:59	104	3	solar system	select world	
3/30/2011 15:59	104	3	solar system	select system	
3/30/2011 15:59	104	3	solar system	select world	
3/30/2011 15:59	104	3	solar system	select world	
3/30/2011 15:59	104	3	solar system	select world	
3/30/2011 15:59	104	3	solar system	select world	
3/30/2011 15:59	104	3	solar system	select world	
3/30/2011 15:59	90	5	alien database	close	
3/30/2011 15:59	269	5	alien database	close	
3/30/2011 15:59	110	3	alien database	close	
3/30/2011 15:59	104	3	solar system	close	
3/30/2011 15:59	108	3	notebook	close	
3/30/2011 15:59	111	3	periodic table	close	
3/30/2011 15:59	111	3	spectrograph	close	
3/30/2011 16:00	99	5	alien database	close	
3/30/2011 16:00	94	5	alien database	open	
3/30/2011 16:00	110	3	mission control	open	
3/30/2011 16:00	94	5	alien database	close	
3/30/2011 16:00	94	5	alien database	open	
3/30/2011 16:00	94	5	alien database	close	
3/30/2011 16:00	99	5	probe launch	open	
3/30/2011 16:00	99	5	probe launch	close	
3/30/2011 16:49	65	3	probe design	open	
3/30/2011 16:49	65	3	probe design	open probe	
3/30/2011 16:49	65	3	probe design	new probe	
3/30/2011 16:49	65	3	probe design	close	
3/30/2011 16:50	65	3	mission control	open	
3/30/2011 16:50	65	3	probe launch	open	
3/30/2011 16:50	65	3	probe launch	close	
3/30/2011 16:51	65	3	alien database	open	
3/30/2011 16:54	65	3	alien database	close	
3/30/2011 16:55	65	3	probe design	open	
3/30/2011 16:55	65	3	probe design	new probe	
3/30/2011 16:56	65	3	solar system	open	
3/30/2011 16:56	65	3	solar system	select system	
3/30/2011 16:56	65	3	solar system	select world	
3/30/2011 16:56	65	3	solar system	select system	
3/30/2011 16:56	65	3	solar system	select world	
3/30/2011 16:56	65	3	solar system	close	
3/30/2011 16:57	65	3	probe design	open probe	
3/30/2011 17:00	65	3	probe design	build probe	
3/30/2011 17:00	65	3	probe design	close	
3/30/2011 17:01	65	3	probe launch	open	
3/30/2011 17:01	65	3	probe launch	launch probe	
3/30/2011 17:01	65	3	probe launch	close	
3/30/2011 17:02	65	3	mission control	open	
3/30/2011 17:02	65	3	mission control	load probe	
3/30/2011 17:02	33	3	probe design	open	
3/30/2011 17:02	33	3	probe design	new probe	
3/30/2011 17:02	33	3	probe design	open probe	
3/30/2011 17:02	33	3	probe design	close	
3/30/2011 17:02	33	3	mission control	open	
3/30/2011 17:02	33	3	mission control	load probe	
3/30/2011 17:03	65	3	mission control	close	
3/30/2011 17:03	33	3	mission control	load probe	
3/30/2011 17:03	33	3	mission control	close	
3/30/2011 17:04	33	3	alien database	open	
3/30/2011 17:07	33	3	alien database	close	
3/30/2011 17:07	33	3	alien database	open	
3/30/2011 17:07	33	3	alien database	close	
3/30/2011 17:08	33	3	probe design	open	
3/30/2011 17:08	33	3	probe design	new probe	
3/30/2011 17:09	33	3	probe design	build probe	
3/30/2011 17:09	33	3	probe design	close	
3/30/2011 17:10	33	3	probe launch	open	
3/30/2011 17:10	33	3	probe launch	launch probe	
3/30/2011 17:10	33	3	probe launch	launch probe	
3/30/2011 17:10	33	3	probe launch	close	
3/30/2011 17:10	33	3	mission control	open	
3/30/2011 17:10	33	3	mission control	load probe	
3/30/2011 17:11	33	3	mission control	load probe	
3/30/2011 17:11	33	3	mission control	close	
3/30/2011 17:11	33	3	mission control	open	
3/30/2011 17:12	33	3	mission control	load probe	
3/30/2011 17:12	33	3	mission control	close	
3/30/2011 17:27	98	5	probe design	open	
3/30/2011 17:27	98	5	probe design	new probe	
3/30/2011 17:27	164	3	probe launch	open	
3/30/2011 17:28	164	3	probe launch	launch probe	
3/30/2011 17:28	164	3	probe launch	close	
3/30/2011 17:28	164	3	mission control	open	
3/30/2011 17:28	164	3	mission control	load probe	
3/30/2011 17:29	98	5	probe design	build probe	
3/30/2011 17:29	98	5	probe design	close	
3/30/2011 17:29	98	5	probe launch	open	
3/30/2011 17:29	98	5	probe launch	launch probe	
3/30/2011 17:29	98	5	probe launch	launch probe	
3/30/2011 17:29	98	5	probe launch	close	
3/30/2011 17:30	98	5	mission control	open	
3/30/2011 17:30	98	5	mission control	load probe	
3/30/2011 17:30	98	5	mission control	load probe	
3/30/2011 17:30	98	5	mission control	load probe	
3/30/2011 17:30	164	3	mission control	close	
3/30/2011 17:30	164	3	mission control	open	
3/30/2011 17:30	164	3	mission control	load probe	
3/30/2011 17:30	98	5	mission control	close	
3/30/2011 17:30	98	5	mission control	open	
3/30/2011 17:30	98	5	mission control	load probe	
3/30/2011 17:31	98	5	mission control	close	
3/30/2011 17:31	164	3	mission control	close	
3/30/2011 17:31	164	3	probe design	open	
3/30/2011 17:31	164	3	probe design	new probe	
3/30/2011 17:31	98	5	missions	load mission	1
3/30/2011 17:31	98	5	missions	open	
3/30/2011 17:31	98	5	missions	close	
3/30/2011 17:31	98	5	notebook	open	
3/30/2011 17:31	98	5	notebook	close	
3/30/2011 17:31	98	5	message	open	
3/30/2011 17:31	98	5	message	close	
3/30/2011 17:32	98	5	probe design	open	
3/30/2011 17:32	98	5	probe design	close	
3/30/2011 17:33	98	5	probe launch	open	
3/30/2011 17:33	98	5	probe launch	close	
3/30/2011 17:33	164	3	probe design	build probe	
3/30/2011 17:33	164	3	probe design	close	
3/30/2011 17:33	164	3	probe launch	open	
3/30/2011 17:33	98	5	alien database	open	
3/30/2011 17:33	164	3	probe launch	launch probe	
3/30/2011 17:33	164	3	probe launch	close	
3/30/2011 17:34	164	3	mission control	open	
3/30/2011 17:34	164	3	mission control	load probe	
3/30/2011 17:35	164	3	mission control	close	
3/30/2011 17:36	164	3	alien database	open	
3/30/2011 17:37	98	5	alien database	close	
3/30/2011 17:38	98	5	probe design	open	
3/30/2011 17:38	98	5	probe design	new probe	
3/30/2011 17:39	164	3	probe design	open	
3/30/2011 17:39	164	3	probe design	open probe	
3/30/2011 17:39	164	3	probe design	close	
3/30/2011 17:39	164	3	probe design	open	
3/30/2011 17:39	164	3	probe design	close	
3/30/2011 17:39	164	3	probe design	open	
3/30/2011 17:40	98	5	probe design	build probe	
3/30/2011 17:40	98	5	probe design	close	
3/30/2011 17:40	98	5	probe launch	open	
3/30/2011 17:40	164	3	probe design	new probe	
3/30/2011 17:40	98	5	probe launch	launch probe	
3/30/2011 17:40	98	5	probe launch	close	
3/30/2011 17:41	98	5	mission control	open	
3/30/2011 17:41	98	5	mission control	load probe	
3/30/2011 17:41	98	5	mission control	load probe	
3/30/2011 17:41	98	5	mission control	load probe	
3/30/2011 17:41	98	5	mission control	close	
3/30/2011 17:41	98	5	message	open	
3/30/2011 17:42	98	5	message	close	
3/30/2011 17:42	98	5	spectrograph	open	
3/30/2011 17:42	98	5	solar system	open	
3/30/2011 17:42	98	5	solar system	select system	
3/30/2011 17:42	98	5	solar system	select world	
3/30/2011 17:42	98	5	missions	load mission	1
3/30/2011 17:42	98	5	missions	open	
3/30/2011 17:42	98	5	spectrograph	close	
3/30/2011 17:42	98	5	solar system	close	
3/30/2011 17:43	98	5	missions	load mission	4
3/30/2011 17:43	98	5	missions	close	
3/30/2011 17:43	98	5	concepts	open	
3/30/2011 17:43	98	5	concepts	view	atmospheres.swf 
3/30/2011 17:45	164	3	probe design	build probe	
3/30/2011 17:45	164	3	probe design	close	
3/30/2011 17:45	98	5	concepts	close	
3/30/2011 17:45	164	3	probe launch	open	
3/30/2011 17:45	164	3	probe launch	launch probe	
3/30/2011 17:45	164	3	probe launch	close	
3/30/2011 17:46	164	3	mission control	open	
3/30/2011 17:46	164	3	mission control	load probe	
3/30/2011 17:46	98	5	mission control	open	
3/30/2011 17:46	98	5	mission control	load probe	
3/30/2011 17:46	98	5	mission control	load probe	
3/30/2011 17:46	98	5	mission control	load probe	
3/30/2011 17:46	98	5	mission control	close	
3/30/2011 17:46	98	5	mission control	open	
3/30/2011 17:46	98	5	mission control	close	
3/30/2011 17:47	164	3	mission control	close	
3/30/2011 17:47	98	5	message	open	
3/30/2011 17:47	98	5	message	open solution form	
3/30/2011 17:47	164	3	probe design	open	
3/30/2011 17:47	164	3	probe design	new probe	
3/30/2011 17:47	98	5	message	submit solution	
3/30/2011 17:48	164	3	probe design	build probe	
3/30/2011 17:48	164	3	probe design	close	
3/30/2011 17:48	164	3	probe launch	open	
3/30/2011 17:48	164	3	probe launch	launch probe	
3/30/2011 17:48	164	3	probe launch	close	
3/30/2011 17:48	98	5	mission control	open	
3/30/2011 17:48	98	5	mission control	load probe	
3/30/2011 17:48	98	5	mission control	load probe	
3/30/2011 17:48	98	5	mission control	close	
3/30/2011 17:48	164	3	mission control	open	
3/30/2011 17:48	164	3	mission control	load probe	
3/30/2011 17:49	164	3	mission control	close	
3/30/2011 17:50	164	3	missions	load mission	1
3/30/2011 17:50	164	3	missions	open	
3/30/2011 17:50	164	3	missions	load mission	2
3/30/2011 17:50	164	3	missions	load mission	3
3/30/2011 17:50	164	3	missions	load mission	4
3/30/2011 17:50	164	3	missions	close	
3/30/2011 17:50	164	3	notebook	open	
3/30/2011 17:50	164	3	notebook	new note	
3/30/2011 17:52	164	3	notebook	close	
3/30/2011 17:52	164	3	notebook	open	
3/30/2011 17:52	164	3	notebook	close	
3/30/2011 17:53	98	5	probe design	open	
3/30/2011 17:53	98	5	probe design	new probe	
3/30/2011 17:54	271	4	system	start intro	
3/30/2011 17:57	271	4	alien database	open	
3/30/2011 18:00	271	4	alien database	close	
3/30/2011 18:01	271	4	probe design	open	
3/30/2011 18:01	271	4	probe design	new probe	
3/30/2011 18:02	98	5	probe launch	open	
3/30/2011 18:02	98	5	probe launch	close	
3/30/2011 18:02	98	5	probe launch	open	
3/30/2011 18:02	98	5	probe launch	close	
3/30/2011 18:05	271	4	probe design	build probe	
3/30/2011 18:05	271	4	probe design	close	
3/30/2011 18:05	271	4	mission control	open	
3/30/2011 18:06	271	4	probe launch	open	
3/30/2011 18:06	271	4	probe launch	launch probe	
3/30/2011 18:06	271	4	probe launch	close	
3/30/2011 18:06	271	4	mission control	open	
3/30/2011 18:06	271	4	mission control	load probe	
3/30/2011 18:07	122	3	alien database	open	
3/30/2011 18:08	271	4	mission control	load probe	
3/30/2011 18:08	271	4	mission control	close	
3/30/2011 18:08	271	4	probe design	open	
3/30/2011 18:08	271	4	probe design	new probe	
3/30/2011 18:10	271	4	probe design	build probe	
3/30/2011 18:10	271	4	probe design	close	
3/30/2011 18:11	271	4	probe launch	open	
3/30/2011 18:11	271	4	probe launch	launch probe	
3/30/2011 18:11	271	4	probe launch	close	
3/30/2011 18:11	271	4	mission control	open	
3/30/2011 18:11	271	4	mission control	load probe	
3/30/2011 18:12	271	4	mission control	close	
3/30/2011 18:13	271	4	alien database	open	
3/30/2011 18:14	78	4	alien database	open	
3/30/2011 18:15	78	4	spectrograph	open	
3/30/2011 18:16	78	4	spectrograph	close	
3/30/2011 18:17	78	4	alien database	close	
3/30/2011 18:17	78	4	probe design	open	
3/30/2011 18:17	78	4	probe design	new probe	
3/30/2011 18:17	78	4	probe design	close	
3/30/2011 18:19	122	3	spectrograph	open	
3/30/2011 18:19	122	3	periodic table	open	
3/30/2011 18:19	78	4	mission control	open	
3/30/2011 18:19	78	4	probe launch	open	
3/30/2011 18:20	78	4	probe launch	close	
3/30/2011 18:20	122	3	periodic table	close	
3/30/2011 18:20	122	3	spectrograph	close	
3/30/2011 18:23	271	4	alien database	close	
3/30/2011 18:23	271	4	probe design	open	
3/30/2011 18:23	271	4	probe design	new probe	
3/30/2011 18:25	78	4	alien database	open	
3/30/2011 18:26	271	4	probe design	build probe	
3/30/2011 18:26	271	4	probe design	close	
3/30/2011 18:26	43	3	probe design	open	
3/30/2011 18:26	43	3	probe design	new probe	
3/30/2011 18:26	98	5	probe launch	open	
3/30/2011 18:26	98	5	probe launch	close	
3/30/2011 18:26	271	4	probe launch	open	
3/30/2011 18:26	271	4	probe launch	launch probe	
3/30/2011 18:27	271	4	probe launch	close	
3/30/2011 18:27	271	4	probe launch	open	
3/30/2011 18:27	271	4	probe launch	close	
3/30/2011 18:27	271	4	mission control	open	
3/30/2011 18:27	98	5	probe design	open	
3/30/2011 18:27	271	4	mission control	load probe	
3/30/2011 18:27	98	5	probe design	new probe	
3/30/2011 18:27	43	3	probe design	close	
3/30/2011 18:27	271	4	mission control	load probe	
3/30/2011 18:27	271	4	mission control	load probe	
3/30/2011 18:28	43	3	mission control	open	
3/30/2011 18:28	98	5	probe design	build probe	
3/30/2011 18:28	98	5	probe design	close	
3/30/2011 18:28	78	4	spectrograph	open	
3/30/2011 18:28	43	3	probe launch	open	
3/30/2011 18:28	43	3	probe launch	close	
3/30/2011 18:28	78	4	spectrograph	close	
3/30/2011 18:28	98	5	probe launch	open	
3/30/2011 18:28	98	5	probe launch	launch probe	
3/30/2011 18:28	98	5	probe launch	close	
3/30/2011 18:28	271	4	mission control	load probe	
3/30/2011 18:28	43	3	alien database	open	
3/30/2011 18:29	98	5	mission control	open	
3/30/2011 18:29	98	5	mission control	load probe	
3/30/2011 18:29	98	5	mission control	close	
3/30/2011 18:29	271	4	mission control	close	
3/30/2011 18:29	98	5	mission control	open	
3/30/2011 18:29	98	5	mission control	load probe	
3/30/2011 18:29	98	5	mission control	load probe	
3/30/2011 18:29	98	5	mission control	load probe	
3/30/2011 18:29	78	4	spectrograph	open	
3/30/2011 18:29	98	5	mission control	load probe	
3/30/2011 18:29	98	5	mission control	load probe	
3/30/2011 18:30	98	5	mission control	close	
3/30/2011 18:30	78	4	periodic table	open	
3/30/2011 18:30	98	5	probe design	open	
3/30/2011 18:30	98	5	probe design	new probe	
3/30/2011 18:30	78	4	periodic table	close	
3/30/2011 18:30	78	4	spectrograph	close	
3/30/2011 18:31	98	5	probe design	build probe	
3/30/2011 18:31	98	5	probe design	build probe	
3/30/2011 18:31	98	5	probe design	close	
3/30/2011 18:32	98	5	probe launch	open	
3/30/2011 18:32	98	5	probe launch	launch probe	
3/30/2011 18:32	43	3	alien database	close	
3/30/2011 18:32	43	3	probe design	open	
3/30/2011 18:32	43	3	probe design	open probe	
3/30/2011 18:32	43	3	probe design	new probe	
3/30/2011 18:32	122	3	spectrograph	open	
3/30/2011 18:32	122	3	periodic table	open	
3/30/2011 18:33	122	3	periodic table	close	
3/30/2011 18:33	98	5	probe launch	close	
3/30/2011 18:34	43	3	probe design	build probe	
3/30/2011 18:34	43	3	probe design	new probe	
3/30/2011 18:34	43	3	probe design	close	
3/30/2011 18:35	43	3	mission control	open	
3/30/2011 18:35	43	3	mission control	open	
3/30/2011 18:35	43	3	probe launch	open	
3/30/2011 18:36	43	3	probe launch	launch probe	
3/30/2011 18:36	43	3	probe launch	close	
3/30/2011 18:36	43	3	mission control	open	
3/30/2011 18:36	43	3	mission control	load probe	
3/30/2011 18:36	122	3	spectrograph	close	
3/30/2011 18:36	43	3	mission control	load probe	
3/30/2011 18:37	122	3	spectrograph	open	
3/30/2011 18:37	43	3	mission control	load probe	
3/30/2011 18:37	43	3	mission control	close	
3/30/2011 18:37	43	3	probe launch	open	
3/30/2011 18:37	43	3	probe launch	close	
3/30/2011 18:37	122	3	periodic table	open	
3/30/2011 18:38	43	3	alien database	open	
3/30/2011 18:41	122	3	periodic table	close	
3/30/2011 18:41	122	3	spectrograph	close	
3/30/2011 18:42	43	3	solar system	open	
3/30/2011 18:42	43	3	solar system	select system	
3/30/2011 18:42	43	3	solar system	select world	
3/30/2011 18:42	43	3	spectrograph	open	
3/30/2011 18:42	43	3	spectrograph	close	
3/30/2011 18:42	43	3	solar system	close	
3/30/2011 18:42	43	3	spectrograph	open	
3/30/2011 18:43	43	3	missions	load mission	1
3/30/2011 18:43	43	3	missions	open	
3/30/2011 18:43	43	3	solar system	open	
3/30/2011 18:43	43	3	solar system	select system	
3/30/2011 18:43	43	3	solar system	select world	
3/30/2011 18:44	43	3	missions	load mission	2
3/30/2011 18:45	43	3	missions	load mission	3
3/30/2011 18:45	43	3	missions	load mission	2
3/30/2011 18:45	43	3	missions	load mission	3
3/30/2011 18:46	43	3	missions	load mission	4
3/30/2011 18:47	43	3	missions	load mission	5
3/30/2011 18:48	43	3	missions	load mission	3
3/30/2011 18:48	43	3	missions	load mission	5
3/30/2011 18:48	43	3	missions	close	
3/30/2011 18:48	43	3	solar system	select system	
3/30/2011 18:48	43	3	solar system	select world	
3/30/2011 18:48	43	3	solar system	select system	
3/30/2011 18:48	43	3	solar system	select world	
3/30/2011 18:49	43	3	solar system	select system	
3/30/2011 18:50	43	3	solar system	select world	
3/30/2011 18:50	43	3	solar system	select system	
3/30/2011 18:50	43	3	solar system	select world	
3/30/2011 18:50	43	3	solar system	select system	
3/30/2011 18:50	43	3	solar system	select world	
3/30/2011 18:50	43	3	solar system	close	
3/30/2011 18:50	43	3	spectrograph	close	
3/30/2011 18:50	43	3	alien database	close	
3/30/2011 18:53	43	3	probe design	open	
3/30/2011 18:53	43	3	probe design	open probe	
3/30/2011 18:54	43	3	probe design	open probe	
3/30/2011 18:54	43	3	probe design	build probe	
3/30/2011 18:54	43	3	probe design	close	
3/30/2011 18:55	43	3	probe design	open	
3/30/2011 18:55	43	3	probe design	close	
3/30/2011 18:55	43	3	probe launch	open	
3/30/2011 18:55	43	3	probe launch	launch probe	
3/30/2011 18:55	43	3	probe launch	close	
3/30/2011 18:55	43	3	mission control	open	
3/30/2011 18:55	43	3	mission control	load probe	
3/30/2011 18:57	43	3	mission control	load probe	
3/30/2011 18:57	43	3	mission control	load probe	
3/30/2011 18:57	43	3	mission control	close	
3/30/2011 18:57	43	3	alien database	open	
3/30/2011 18:59	122	3	spectrograph	open	
3/30/2011 18:59	122	3	periodic table	open	
3/30/2011 19:01	122	3	spectrograph	close	
3/30/2011 19:01	122	3	periodic table	close	
3/30/2011 19:02	43	3	spectrograph	open	
3/30/2011 19:03	43	3	spectrograph	close	
3/30/2011 19:04	43	3	spectrograph	open	
3/30/2011 19:05	43	3	periodic table	open	
3/30/2011 19:06	43	3	periodic table	close	
3/30/2011 19:06	43	3	spectrograph	close	
3/30/2011 19:06	43	3	alien database	close	
3/30/2011 19:07	122	3	spectrograph	open	
3/30/2011 19:07	122	3	periodic table	open	
3/30/2011 19:10	122	3	spectrograph	close	
3/30/2011 19:10	122	3	periodic table	close	
3/30/2011 19:17	122	3	spectrograph	open	
3/30/2011 19:17	122	3	periodic table	open	
3/30/2011 19:19	122	3	periodic table	close	
3/30/2011 19:20	122	3	spectrograph	close	
3/30/2011 19:21	122	3	alien database	close	
3/30/2011 19:21	122	3	probe launch	open	
3/30/2011 19:21	122	3	probe launch	close	
3/30/2011 19:21	122	3	probe launch	open	
3/30/2011 19:21	122	3	probe launch	close	
3/30/2011 19:22	122	3	mission control	open	
3/30/2011 19:22	122	3	mission control	load probe	
3/30/2011 19:22	43	3	mission control	open	
3/30/2011 19:22	122	3	mission control	close	
3/30/2011 19:22	43	3	mission control	load probe	
3/30/2011 19:22	43	3	mission control	close	
3/30/2011 19:22	122	3	probe design	open	
3/30/2011 19:22	122	3	probe design	open probe	
3/30/2011 19:22	122	3	probe design	close	
3/30/2011 19:39	122	3	alien database	open	
3/30/2011 19:39	122	3	alien database	close	
3/30/2011 19:40	122	3	mission control	open	
3/30/2011 19:41	122	3	mission control	load probe	
3/30/2011 19:41	122	3	mission control	close	
3/30/2011 19:41	122	3	alien database	open	
3/30/2011 19:54	37	3	alien database	open	
3/30/2011 19:55	37	3	notebook	open	
3/30/2011 19:57	37	3	notebook	close	
3/30/2011 19:57	37	3	notebook	open	
3/30/2011 19:58	37	3	notebook	close	
3/30/2011 19:59	37	3	notebook	open	
3/30/2011 19:59	37	3	notebook	close	
3/30/2011 20:00	37	3	notebook	open	
3/30/2011 20:00	37	3	notebook	close	
3/30/2011 20:01	37	3	notebook	open	
3/30/2011 20:02	37	3	notebook	close	
3/30/2011 20:03	37	3	notebook	open	
3/30/2011 20:04	37	3	notebook	close	
3/30/2011 20:04	37	3	notebook	open	
3/30/2011 20:04	37	3	notebook	new note	
3/30/2011 20:05	37	3	notebook	close	
3/30/2011 20:05	37	3	notebook	open	
3/30/2011 20:06	37	3	notebook	close	
3/30/2011 20:06	37	3	notebook	open	
3/30/2011 20:08	37	3	notebook	close	
3/30/2011 20:08	37	3	notebook	open	
3/30/2011 20:10	37	3	notebook	close	
3/30/2011 20:10	37	3	notebook	open	
3/30/2011 20:12	37	3	notebook	close	
3/30/2011 20:12	37	3	notebook	open	
3/30/2011 20:14	37	3	notebook	close	
3/30/2011 20:14	37	3	notebook	open	
3/30/2011 20:14	37	3	notebook	new note	
3/30/2011 20:17	37	3	notebook	close	
3/30/2011 20:18	37	3	notebook	open	
3/30/2011 20:19	37	3	notebook	close	
3/30/2011 20:19	37	3	notebook	open	
3/30/2011 20:20	37	3	notebook	close	
3/30/2011 20:20	37	3	notebook	open	
3/30/2011 20:24	37	3	notebook	close	
3/30/2011 20:24	37	3	notebook	open	
3/30/2011 20:24	37	3	solar system	open	
3/30/2011 20:24	37	3	solar system	select system	
3/30/2011 20:24	37	3	solar system	select world	
3/30/2011 20:24	37	3	concepts	open	
3/30/2011 20:24	37	3	alien database	close	
3/30/2011 20:25	37	3	probe design	open	
3/30/2011 20:25	37	3	probe design	open probe	
3/30/2011 20:25	37	3	probe design	close	
3/30/2011 20:25	37	3	probe design	open	
3/30/2011 20:25	37	3	probe design	new probe	
3/30/2011 20:25	37	3	probe design	close	
3/30/2011 20:26	37	3	alien database	open	
3/30/2011 20:26	37	3	alien database	close	
3/30/2011 20:26	37	3	probe launch	open	
3/30/2011 20:26	37	3	probe launch	close	
3/30/2011 20:27	37	3	probe design	open	
3/30/2011 20:27	37	3	probe design	new probe	
3/30/2011 20:29	37	3	probe design	build probe	
3/30/2011 20:29	37	3	probe design	close	
3/30/2011 20:30	37	3	probe launch	open	
3/30/2011 20:45	182	3	alien database	open	
3/30/2011 21:02	212	3	system	start intro	
3/30/2011 21:04	212	3	notebook	open	
3/30/2011 21:05	212	3	notebook	close	
3/30/2011 21:05	212	3	alien database	open	
3/30/2011 21:06	212	3	alien database	close	
3/30/2011 21:07	212	3	concepts	open	
3/30/2011 21:07	212	3	concepts	close	
3/30/2011 21:07	212	3	message	open	
3/30/2011 21:08	212	3	message	open solution form	
3/30/2011 21:09	212	3	message	close	
3/30/2011 22:08	182	3	alien database	close	
3/30/2011 22:08	182	3	probe design	open	
3/30/2011 22:08	182	3	probe design	close	
3/30/2011 22:08	182	3	probe design	open	
3/30/2011 22:08	182	3	probe design	close	
3/30/2011 22:10	182	3	alien database	open	
3/31/2011 9:30	130	5	alien database	open	
3/31/2011 9:30	124	5	mission control	open	
3/31/2011 9:30	124	5	mission control	load probe	
3/31/2011 9:30	128	5	probe design	open	
3/31/2011 9:30	147	5	alien database	open	
3/31/2011 9:30	128	5	probe design	close	
3/31/2011 9:30	124	5	mission control	close	
3/31/2011 9:31	125	5	alien database	open	
3/31/2011 9:31	124	5	probe launch	open	
3/31/2011 9:31	124	5	probe launch	close	
3/31/2011 9:31	131	5	alien database	open	
3/31/2011 9:31	116	5	mission control	open	
3/31/2011 9:31	116	5	mission control	load probe	
3/31/2011 9:31	116	5	mission control	close	
3/31/2011 9:31	124	5	probe design	open	
3/31/2011 9:31	120	5	alien database	open	
3/31/2011 9:31	124	5	probe design	new probe	
3/31/2011 9:32	116	5	alien database	open	
3/31/2011 9:32	128	5	alien database	open	
3/31/2011 9:32	123	5	alien database	open	
3/31/2011 9:32	123	5	alien database	close	
3/31/2011 9:33	123	5	probe design	open	
3/31/2011 9:33	123	5	probe design	new probe	
3/31/2011 9:33	125	5	alien database	close	
3/31/2011 9:34	130	5	alien database	close	
3/31/2011 9:34	117	5	alien database	open	
3/31/2011 9:34	125	5	mission control	open	
3/31/2011 9:34	125	5	mission control	load probe	
3/31/2011 9:34	130	5	probe design	open	
3/31/2011 9:34	125	5	mission control	load probe	
3/31/2011 9:34	130	5	probe design	new probe	
3/31/2011 9:35	125	5	mission control	load probe	
3/31/2011 9:35	124	5	probe design	build probe	
3/31/2011 9:35	125	5	missions	load mission	1
3/31/2011 9:35	125	5	missions	open	
3/31/2011 9:35	135	5	mission control	open	
